q1_cut,removed_images,n_removed,min_answers,n_subjects,spearman_r,spearman_p,fdr_bh,nominal_sig,fdr_sig
65,1;8,2,4,42,0.1385825806328621,0.38143903976019,0.7506525013658502,False,False
65,1;8,2,5,42,0.1385825806328621,0.38143903976019,0.7506525013658502,False,False
65,1;8,2,6,38,0.08449037298602993,0.6140235145975078,0.7848162741636515,False,False
65,1;8,2,7,35,0.13778144245405505,0.4299378085601451,0.7508724417021384,False,False
65,1;8,2,8,35,0.13778144245405505,0.4299378085601451,0.7508724417021384,False,False
65,1;8,2,9,0,,,,False,False
65,1;8,2,10,0,,,,False,False
65,1;9,2,0,44,0.11195260939403297,0.4693664183658255,0.7510354628300103,False,False
65,1;9,2,1,44,0.11195260939403297,0.4693664183658255,0.7510354628300103,False,False
65,1;9,2,2,43,0.10823179126272003,0.4896639438088458,0.7550319149425593,False,False
65,1;9,2,3,42,0.08254772261875296,0.6032628216550037,0.7816886922645369,False,False
65,1;9,2,4,42,0.08254772261875296,0.6032628216550037,0.7816886922645369,False,False
65,1;9,2,5,42,0.08254772261875296,0.6032628216550037,0.7816886922645369,False,False
65,1;9,2,6,40,0.091841978522333,0.5730031843676026,0.7712268365394804,False,False
65,1;9,2,7,36,0.16049147522596932,0.34976494262461627,0.7506525013658502,False,False
65,1;9,2,8,34,0.0876632470501746,0.6220185879415845,0.7881724805538683,False,False
65,1;9,2,9,0,,,,False,False
65,1;9,2,10,0,,,,False,False
65,1;10,2,0,44,0.12029778179358816,0.4366727279175882,0.7509041397983071,False,False
65,1;10,2,1,44,0.12029778179358816,0.4366727279175882,0.7509041397983071,False,False
65,1;10,2,2,42,0.08897261925607461,0.5752608888117475,0.7715780873298177,False,False
65,1;10,2,3,42,0.08897261925607461,0.5752608888117475,0.7715780873298177,False,False
65,1;10,2,4,42,0.08897261925607461,0.5752608888117475,0.7715780873298177,False,False
65,1;10,2,5,42,0.08897261925607461,0.5752608888117475,0.7715780873298177,False,False
65,1;10,2,6,40,0.09579419481120388,0.5565330422216488,0.7674034743810524,False,False
65,1;10,2,7,35,0.1068824441463159,0.5411232013721657,0.7617139839663644,False,False
65,1;10,2,8,34,0.09118816782317114,0.6080239445445395,0.7823818792076049,False,False
65,1;10,2,9,0,,,,False,False
65,1;10,2,10,0,,,,False,False
65,2;3,2,0,44,0.1844424543901693,0.23070393633640823,0.7506525013658502,False,False
65,2;3,2,1,44,0.1844424543901693,0.23070393633640823,0.7506525013658502,False,False
65,2;3,2,2,42,0.1768066492346492,0.2626666035391471,0.7506525013658502,False,False
65,2;3,2,3,42,0.1768066492346492,0.2626666035391471,0.7506525013658502,False,False
65,2;3,2,4,42,0.1768066492346492,0.2626666035391471,0.7506525013658502,False,False
65,2;3,2,5,41,0.15048419091357704,0.34766240874155263,0.7506525013658502,False,False
65,2;3,2,6,39,0.18370244753041678,0.26294587863308216,0.7506525013658502,False,False
65,2;3,2,7,35,0.14845564186945584,0.3947085681221799,0.7506525013658502,False,False
65,2;3,2,8,34,0.15494325658693447,0.38158788872102084,0.7506525013658502,False,False
65,2;3,2,9,0,,,,False,False
65,2;3,2,10,0,,,,False,False
65,2;4,2,0,44,0.2378374133873233,0.12003665762535436,0.7506525013658502,False,False
65,2;4,2,1,44,0.2378374133873233,0.12003665762535436,0.7506525013658502,False,False
65,2;4,2,2,43,0.21676010514382416,0.1626633506623426,0.7506525013658502,False,False
65,2;4,2,3,42,0.20966308267107894,0.18265209341965843,0.7506525013658502,False,False
65,2;4,2,4,42,0.20966308267107894,0.18265209341965843,0.7506525013658502,False,False
65,2;4,2,5,41,0.17566690269923083,0.2719417665555445,0.7506525013658502,False,False
65,2;4,2,6,37,0.17881424844019622,0.28963779355310804,0.7506525013658502,False,False
65,2;4,2,7,36,0.12335524946665506,0.4735249726503763,0.7510354628300103,False,False
65,2;4,2,8,34,0.17670581092456522,0.31744677735242505,0.7506525013658502,False,False
65,2;4,2,9,0,,,,False,False
65,2;4,2,10,0,,,,False,False
65,2;5,2,0,44,0.22270294818813002,0.14621369046694146,0.7506525013658502,False,False
65,2;5,2,1,44,0.22270294818813002,0.14621369046694146,0.7506525013658502,False,False
65,2;5,2,2,43,0.20009207888320152,0.19827426359494005,0.7506525013658502,False,False
65,2;5,2,3,42,0.1967319615908999,0.21176078225966757,0.7506525013658502,False,False
65,2;5,2,4,42,0.1967319615908999,0.21176078225966757,0.7506525013658502,False,False
65,2;5,2,5,41,0.22638208615645028,0.1546553653877512,0.7506525013658502,False,False
65,2;5,2,6,37,0.2037816634484683,0.22637304277753928,0.7506525013658502,False,False
65,2;5,2,7,37,0.2037816634484683,0.22637304277753928,0.7506525013658502,False,False
65,2;5,2,8,34,0.20950289985592427,0.23437647583677249,0.7506525013658502,False,False
65,2;5,2,9,0,,,,False,False
65,2;5,2,10,0,,,,False,False
65,2;6,2,0,44,0.22008624158826945,0.15113644352648276,0.7506525013658502,False,False
65,2;6,2,1,44,0.22008624158826945,0.15113644352648276,0.7506525013658502,False,False
65,2;6,2,2,43,0.19910715005871016,0.20053781141670607,0.7506525013658502,False,False
65,2;6,2,3,42,0.18973777031482825,0.22878218757988145,0.7506525013658502,False,False
65,2;6,2,4,42,0.18973777031482825,0.22878218757988145,0.7506525013658502,False,False
65,2;6,2,5,41,0.15564314923077693,0.3311894057474174,0.7506525013658502,False,False
65,2;6,2,6,38,0.15791019139280316,0.34370741731885357,0.7506525013658502,False,False
65,2;6,2,7,35,0.11825889352325622,0.4986593413152035,0.7558129676892907,False,False
